x,target
-0.9251931764128445,-0.8678925297542098
0.4585848737001248,1.062791244147196
-0.033466668745265604,-0.06580143225895152
-0.15569582561436146,-0.2861439116848056
-0.33862552979106275,-0.5542817684386536
0.6927472744049488,1.5604333400103587
-0.31862611312666234,-0.5286641595450797
-0.42280657535659905,-0.6519475183776559
-0.2601433660856547,-0.4485017810793115
0.9953599567506242,1.7539481846827567
-0.827661275274858,-0.8785059094702921
-0.4449736888847706,-0.6749031960842028
0.7461112164951904,1.643089827295546
-0.7468942615801764,-0.8672822922356096
-0.32306018921647395,-0.5344231821888819
-0.5276798621568792,-0.7501916814730776
-0.35647087570014957,-0.5763618393153123
-0.45796381845923717,-0.6878141287070532
0.1725354225836726,0.3726074481447897
0.3929743413787268,0.903409336160133
