x,target
-0.6418103549372223,-0.3635935274418682
-0.20435424813075498,-0.16966716031603274
-0.9868474151353648,-0.03793009151340809
-0.810233510373396,-0.3209550212478022
-0.9908753414683098,-0.026634441393424746
0.9890216373671843,5.77362673362107
-0.9526424224493835,-0.1232146619346044
-0.387080267951444,-0.2781225341579786
0.9379836688819174,4.8242241252418125
0.9741725599108284,5.480377012580426
-0.4965959559029487,-0.3268405561894282
-0.5416337221842267,-0.3424667739642789
0.13864513864638517,0.16096055191897096
0.09948413032452907,0.11047449271056321
0.9181393219941929,4.497184638373729
-0.603428683149875,-0.3581674245656898
-0.016907939756637624,-0.016626814577029393
-0.5672655784979099,-0.34988562576762483
0.2913811570197806,0.4109442297627973
0.35875349952184243,0.5582699554303123
