x,w,target
-0.06807727784428863,-49.29697776845534,3.5677447649482055
-19.55541027361688,-21.129458787450407,0.48477250356689505
8.8495097058385,4.457443473066789,2.320663020318149
7.79393308448487,31.51283417538984,2.146466292445022
-24.454036510324904,-0.8886095960872282,3.2114609234125684
15.65876086690011,16.240531504877836,3.432181530595872
-37.79239294131348,-10.616716206116585,3.8677980081102623
24.9876095146398,13.88619415363901,3.482218492608356
-17.855999618431895,7.2610769851302095,2.0180999222067797
30.46922631292051,-13.71542094595626,3.769563055448252
35.38105135054617,39.637989752526636,1.1989387856029485
25.496859254699018,0.08286753660134849,1.974628554960406
-26.51078807792866,-26.378590313681105,1.6780734787168365
-29.162397289151233,-32.54955900655453,4.080995808757981
31.7634547456791,49.85210879809789,3.8630780025532907
37.00454621400425,48.99595703091563,2.331643411516077
-38.25113359613833,12.888787999191123,1.0350228219615976
-45.18079759542077,46.33845292067505,0.9231607364409875
-0.8719758479175965,-10.765635276915297,0.6744820843157642
36.71958874643954,7.291605190274794,1.9841370699414256
37.715115955305606,49.52689408203976,1.0472168473510637
0.5004823787190276,-33.03170273612419,1.6535896333928048
18.96237079935375,24.309858775573502,2.346585901287453
-20.816150735698326,24.538074164859353,2.955886442184881
26.832516584542432,-23.918413763028624,1.6054407749842692
-11.926559462281219,-6.745079602645546,0.9734006687099364
-41.67234625988564,-31.382647576956423,2.0908084226063757
25.620144103689967,-27.80283217020504,-0.034475831456555195
7.75208407750052,-29.685756870683335,3.3745478462304406
-11.688070973445896,-13.717218889690905,1.7772278079774768
15.852198069011123,44.69717883094596,2.3289312830054865
2.915099232437626,-22.5310008368689,3.708577616271412
-8.873964659073508,12.118524018902498,2.052329620690693
39.04531846693466,-26.362145150689432,2.479837484247821
17.450980949589734,-24.13029790762239,1.9808600563547694
46.39639012881405,39.799262720310836,3.3851999692278048
37.11659281377584,-37.778663072930044,0.509989183984527
21.411406820704016,2.9534442459931753,0.9297510542445193
0.44193091143911545,-33.088530167728926,2.6436519595776935
-24.615028228668155,24.076667283590396,1.8098785943135762
-33.66364251285708,39.76386615341386,4.077107441080222
-22.370024403791188,-26.387418322950584,2.4083692841053144
22.617046780069415,31.28956069140777,2.056333289553801
1.979654352742564,31.194265953970472,1.4915488245741926
-27.14445955269116,22.097099003118984,1.519812408940093
-4.249264424368526,43.61739842757221,2.223870838715247
-41.36710116621774,39.62282787076654,3.971650014362186
31.76275856339538,44.000490150502074,3.2322162581400793
-48.95371054258728,36.458550663408204,1.6567237310846465
38.17621268458298,-18.803284029576627,3.2832593929149376
-43.57943869579295,-10.141633110614656,3.1970891665731886
-25.73883157877812,-26.64168916576246,1.9016696937588617
-17.09338535181618,23.039822108686508,0.8907915414408145
-4.046288677536225,-33.552024416914115,2.2803820871488796
-32.13054196843955,-30.679971948578768,3.2903233165867523
-34.08137996383397,-9.348431821503723,1.5361880286035343
-46.87218695706813,-39.858218810983814,3.639261889672228
26.45451285321529,-21.021669246492024,1.8760421679034005
37.39542756175848,24.572265306041913,2.4882427444103317
-2.146424968868679,36.42883045471558,1.7197002743634802
30.780370702540665,-29.035496974131426,2.098587573641468
-37.50507232911369,-7.739072148023737,3.247217036271727
-2.5247801443762157,-34.268152080775174,3.0421202120798774
-37.53207411206295,-16.11951158602153,0.24871419639399872
27.451690051491795,-18.243158252501622,1.1531180348739012
-19.119098167376436,-1.46287688015925,2.8502438794256078
-34.30402392116031,21.382261202616476,2.9644731307817924
16.953155465260068,22.142801481654345,1.0395698590057116
32.903434561682616,27.647947842436267,1.1201837216276085
40.38424135314823,6.17872625260901,-0.060857892494277976
-43.911797917936354,12.974845394277033,0.07903785721968437
38.850902512262806,12.031093019370452,2.1164826766593796
-30.63022628720925,40.129888304178465,1.695293896010329
12.679238044107997,-45.06616436302612,2.3055178909378324
26.766002357228672,3.2383909708481724,1.9702537123627601
-27.184667485776203,-44.139584508556474,0.740658843408806
36.94298051111036,-22.209229485454962,2.858119981437368
35.77530745807594,17.547720574250505,2.4694093932876404
-44.048268824241774,-47.165098276535524,2.6115944148581294
29.931153055537024,-19.450271571617805,1.871690028637517
-36.59324295334788,-47.03461653464045,0.14240148923551565
19.58275604034631,-49.996940544831816,0.32385524389120546
-14.078669064949423,-46.26190503632975,1.1166713560996409
-41.200318548395785,-17.357676438553483,2.0779894724714767
-13.834677102223438,-20.489826506466745,0.15256335359358508
25.455949394538806,11.797202364322132,2.216811775736887
-18.123922825639237,-43.83367456584426,1.898905639619522
-9.835632850473338,-47.372730816235965,3.07549679554237
-42.48150756683478,-35.585361928108014,1.9079171488603894
-32.843398040033705,4.741835957015752,2.0366882340851653
-21.366317304614256,36.659303907678236,1.5127780781144997
36.431570718196866,-23.426303207761766,1.237469885497212
-29.839098732889337,23.930075831530317,1.386242378822617
-29.091692797363756,-6.292994737985836,0.595047396984383
41.38715243907515,46.37716458353806,0.8776223131145522
-1.7575761852164504,-18.749750356899607,2.0786662174203765
-29.065696600221848,36.1676174775685,2.1122483378767005
