x1,x2,target
-0.8632054226912078,0.6178966256209497,-2.031530417034868
-0.9461757749454125,0.9327984966639442,-0.9343199244948259
-0.22185429812857338,-0.03815102454829522,9.678780005926486
0.9590609162554047,0.48958043787110195,6.914468388567753
0.5731866972873843,-0.4482362710647714,-0.6870044076109216
-0.5458637103818871,0.0011199779250179454,-34497905.34834238
-0.2916241691878505,0.7908128757785946,-0.004264777491557752
-0.8526992492245828,0.6688302174288441,-1.5067171955684955
0.36385702993991886,-0.3042748584281836,-0.2263891681931565
0.3335952390865946,-0.3225334121733765,-0.12313317740915874
-0.3485539763728398,0.6560781296468698,-0.01821727967274487
-0.34365991316968425,0.9600018154768939,-0.005417865472107382
0.8612011987527932,-0.41155683240945984,-6.795691894411037
-0.42925919813063684,0.8680976321579232,-0.02227882770720918
-0.8313404654732914,0.09759928315388833,-427.12473052406085
0.8444419301033639,-0.15420485388706018,-117.09943944987221
-0.36859220450625263,-0.26462029709285306,0.36716499675720293
-0.6614648733264588,-0.02248447551444821,11140.011694225594
-0.05800843096771513,0.007434503444475826,-1.5984523423884696
-0.5359387113059026,-0.7988120988812437,0.08674445760843305
-0.5289989327284574,-0.9943678648562122,0.042134004478055834
-0.38249815051521696,0.6284083750663725,-0.03299292383829336
-0.2689187152599073,0.5033656130582123,-0.011026927202108185
0.911021020266926,0.5327512292226064,4.150195997003832
-0.16092898833217872,-0.2499557362310254,0.006911655482138845
-0.019634098991371474,0.9311770797061705,-3.6137495346305463e-09
-0.19603765355161507,-0.7792464993313184,0.0006118893557086551
-0.6993914692473302,-0.009260439790247155,210720.51381584347
0.5399364674130429,0.15295120641255888,12.824917598223832
-0.026005579708503035,-0.17871472585508807,2.0837791062091338e-06
-0.7807802152802525,0.17442806676699218,-54.67576866531057
0.01760800773263793,0.08920813892911594,2.384172442436478e-06
-0.08131704037520149,0.2709293684527898,-0.0001787884931759912
0.3308565448153771,-0.4780335408164944,-0.03629305621492564
0.574699382321411,0.35433667841983274,1.4091438272848302
-0.2705416867327741,0.8389929750050986,-0.002454121123244366
0.14442200837217545,0.9678224608646173,6.930743240812045e-05
0.2212188120686882,-0.5656687589147957,-0.0029270065716887972
-0.8265605561637945,-0.9792524324934422,0.4108557851229181
-0.2753015993319514,-0.23010051816297294,0.12980483872977833
-0.18703444392404323,-0.33870453625007735,0.005890401857731459
-0.8091393123759971,-0.13271187162175835,148.38403896253806
-0.35992843100581506,-0.7797827094971821,0.012739722342103526
0.9360184846119199,0.3948954484589622,11.66744446205328
-0.335322457817536,0.6722544612615866,-0.013954430748908609
-0.7607932959074608,0.7599075192606235,-0.5808328346540272
0.5476999695007201,0.5142236034411183,0.36245789307352644
-0.36395860856155626,0.41112204310897305,-0.09190680976015571
-0.4326772705175539,0.009741077457823932,-16405.875694380637
-0.38106523570257167,-0.016233398306372493,1878.3145248988135
