x,y,target
0.19899250113523825,-2.7704251146778494,0.8234812947739105
-0.9724601210198593,0.49361016745833686,2.508364073852267
0.4037020281050232,2.299695697027941,1.0735984442847537
1.3958608214388164,-1.6432923684964904,1.203217902589566
-0.30842880254973704,-2.322415579447491,1.0682701472934153
-0.300869120890904,0.9093079110457389,2.7422023629146035
1.3971669167262153,-0.4157255063779264,1.9394395033644092
2.4567377015065155,2.085105778205648,0.646035196704899
-0.9851060977257742,2.5065174165895883,0.8645785180072081
2.802027139677171,-2.7321078506669614,0.4620066146403221
2.568358872389771,2.640509410882591,0.5138496203272268
2.2694415620562447,-1.3464299944477451,0.8925345221551682
0.48080107180393217,-0.1259949039925714,3.5602322980955208
-2.1711208070316417,-0.6125078881739898,1.1285198667560876
-1.2202102976202167,2.6296840624011626,0.7689238326946365
-2.6274507540289544,0.008482707950706825,0.8985160469427109
1.2067248884415225,-2.0471632136932145,1.0461533869889976
-1.4549881311036086,1.7487596532710503,1.1149591469190967
-2.9619693674678653,-1.6464538513293443,0.5932925539454311
-1.482730025524009,-1.4373870986993138,1.27702300395323
