x1,x2,target
2.2220280729594974,4.73588043518422,0.11209153581271988
5.876190474828858,3.240483470695452,2.3635044826986342
4.3658274724906345,4.391248681030875,1.7812935144587378
4.689920320838587,2.4000196248766215,4.423325055598622
5.305639288922823,2.766970565704795,4.629747522229029
5.16098327158181,3.5386643330597103,4.98571803703789
4.1481482637271725,4.2546517203263035,2.2405180014909862
2.8818448072446516,3.942234994551391,-1.0729294978540602
4.5626683472020755,5.083649315969486,-2.152389472805991
0.4822329754920939,3.108826761759332,-2.781058418013162
3.77856182984252,0.9261978024041158,-2.144273762477963
4.447385810390611,0.19768696814570186,-5.677770284656909
4.525340354365712,5.3967124386891365,-3.7267355260224604
2.3818982500897636,4.999297842272924,1.1693661570169196
5.2326888550649295,0.512539526239462,-4.537057338196119
2.97091002636991,2.9500356800182037,-1.0004896586812888
3.9803439149213036,1.3534208568557842,-0.962493089821569
1.2323327962044293,4.745798711379168,0.18905039434653684
5.7215779816240016,2.8113633852959086,3.022636455779811
1.529622068924779,1.086959420041541,2.788708961979753
5.493323416479143,3.395213283362254,4.1252111421776885
5.412124756484727,3.9251498442252433,3.251642333768856
0.418859837207052,2.236414037319188,-1.5070043954396233
1.6892539573458925,3.1696663379108174,-5.955604900402749
1.6263537422992578,1.3143473735571929,1.519535314556195
5.162777466785767,2.7974588512175944,5.084957960707337
5.605653372052144,1.757858168303367,0.6994868581824778
4.082901391222277,2.2577022668608038,3.075601712055698
0.3875864127313595,4.340459628222617,-0.8241237151048523
0.6124727959661895,2.5118829761725157,-2.7877637332114915
