x,y,target
-1.5341780977028316,-1.6640874504807561,0.5585604661813702
1.8550103504735285,-1.3044522797942426,1.5158816725390105
1.65668898554018,-1.9026489477283801,-1.9475644985111957
0.5423681305465933,0.8179133002394359,2.117555604856309
1.5711845178058574,-0.620469171731461,4.881634203131156
2.970282894750527,-1.7222926449308784,-0.15436420835035922
-2.7683133169082073,-0.3626462607647043,-2.045719141457606
0.5837419544301556,0.7608334489236679,2.3950610381636914
2.723639085209328,0.12334847196816767,2.4168429291087032
-1.8685566578446993,0.5301848043150499,-4.948504475276696
-1.9154205130680964,1.4987685675220899,-0.40640461893407265
-2.1995703271566645,1.798839082814526,1.0970103017992823
-1.5201384661768023,-0.5094004982350424,-5.231502308609878
0.5833322643254135,0.5007913030544051,2.8990233753753247
-1.1116656776648042,-1.6176700772598633,0.25202418364511076
-1.9245184679047107,-2.952253966846274,5.527951263544538
1.1314757261571184,0.537566185134112,4.664349427939105
0.12968597239420454,-2.6808195440989593,-0.6950133589602017
2.730868993877536,-0.37681267800043816,2.227564691873932
2.177854346466942,-2.9567204977833184,-4.844005049203039
