x,target
-1.0,0.0
-0.9,0.00036900369003690014
-0.8,0.0032786885245901613
-0.7000000000000001,0.01232876712328766
-0.6000000000000001,0.03265306122448977
-0.5000000000000001,0.07142857142857137
-0.40000000000000013,0.13846153846153836
-0.30000000000000016,0.24676258992805736
-0.20000000000000018,0.4129032258064513
-0.1000000000000002,0.6567567567567562
-2.220446049250313e-16,0.9999999999999991
0.09999999999999964,1.4626373626373608
0.19999999999999973,2.057142857142855
0.2999999999999998,2.781012658227847
0.3999999999999997,3.610526315789471
0.49999999999999956,4.499999999999996
0.5999999999999996,5.389473684210523
0.6999999999999997,6.21898734177215
0.7999999999999996,6.94285714285714
0.8999999999999995,7.537362637362635
