v,x,y,z,target
-40.43498449793485,9.356802200215775,46.31976596027715,-11.896880816603783,22.34092124499523
-44.869956989959846,26.586708803491305,-13.01027703624792,-16.629016146379918,17.779854306713673
23.57602234875303,-9.085547239949236,46.035910017148694,25.27867596220652,22.59556515249449
1.4471796801932229,-24.44141634283402,-37.35755254015497,36.90196391542595,23.79777897667719
-46.91761876604848,-0.47170111599948683,43.425549956443206,-33.87789405356778,47.074485602011144
-40.95879612779603,26.521195560867284,27.5731862141389,38.90933646963339,-74.96307651439024
-6.206226299984095,28.534713054611245,-14.381207643849024,27.307884586356934,-372.14954021282125
-2.977399886893963,40.622875295505025,12.339318382365107,-39.055451196273715,109.92817476054303
36.32289194357173,-28.130804576574498,22.351540062990665,23.115854126955966,9.767773360807249
11.40893584240709,44.47601211076592,-24.577853855700337,-48.727028464139096,58.95946894000377
1.7675701423121595,43.71599659553091,37.731457689011464,-0.16299292208066163,22.656674523253766
25.87796027071454,49.8156268734006,-39.50580950343125,-37.36688727260011,28.96524795547374
-25.084836751198626,-14.033327375332824,9.90598105973001,16.440141797935453,54.9920056852126
12.061211967260945,-21.615137832309273,-36.321788552317,14.25460780175763,465.86088337899963
48.84758082328159,-29.175361023021175,-35.51953389686927,-14.127690955669244,-342.8965773653124
38.59038462335704,5.116937598270333,15.534765625362141,8.661721162022893,24.935628522401817
43.99375055079166,-17.149934915347274,18.413351963326477,-13.74992696932258,325.6349233261682
-23.678540385730752,-0.5647896734809379,26.739028615779645,-31.466195270564302,28.171694835628735
-49.888236903313455,-5.858025083046229,2.9390778788264598,-32.029909529818944,30.971450337358096
-27.885835095299548,-15.299115708778466,-14.946408696124521,-24.82596226619995,15.428423337338346
23.25788654735328,-38.10875405634088,17.34724710640245,-16.96560708811259,-188.6517251754742
33.54672976134826,-40.81519701234239,-43.76820983522035,-40.80300975863087,22.22753465345798
17.370320813834226,-22.323435451583297,-25.518067727910154,-27.686128001817856,20.481824427983934
32.02941740288627,-48.83603864718218,35.774716663102296,-2.435992047480106,37.96157903405482
35.139788758616504,-33.198348091218136,-19.411132752539896,-36.67174109848725,27.29858784201458
27.605783402583143,-15.293660135587302,1.4104140969976555,16.91982079385643,150.16859941930736
29.06661823460358,5.3199868582983285,14.859305712449611,-12.115234049394928,26.876045432196655
-41.222701352284396,34.81581432022726,-48.206554096341634,39.619887611340516,50.28852470287945
-42.11310078072561,9.678273473506493,39.127311906787625,3.031816262549711,18.157726932407293
49.81897917727464,45.78117687475894,47.146967972251545,-34.20881131532029,21.11880810731214
17.738531591233823,14.102748023708912,26.89575969248473,17.503529039385953,-84.029901074283
-36.52536531777029,-41.45277606530317,0.17875425345651763,6.461234426440555,22.818864661739802
-20.43232133084819,23.373551415079447,43.03454533116849,43.331333613945915,18.146299531745534
-16.84968320612871,45.150656538470216,-37.456625833917386,32.40279554237851,20.991344964759463
39.24023920145177,-18.681795195369478,-41.97259544298615,-20.1824985077366,76.00670602064889
36.609097705715286,1.358964196441356,-29.487016487213225,-25.37903258074351,18.567625249171382
-10.859771685273223,-17.26061210213279,39.86443842509246,-20.497537222706853,-58.070735355795094
38.147833023468564,-45.058313170477284,27.23513592262597,34.231747213742594,29.114429899900937
-26.0494570167759,37.18593876237681,30.856041047661492,-38.549076450816514,12.976230823933301
28.035202122569927,-21.45339819399532,40.13630538246518,-29.100795029624692,21.82622268421501
8.74979012129544,-6.230233561687996,-28.688332238780077,-44.11142756059604,23.255033838162817
12.769530308067566,-24.422533807994217,18.57920458169164,-26.20777443853043,61.85183066140818
-10.422398969541277,48.79143060859012,-2.257217127699654,6.3697033165670405,22.487301038128514
24.69662505495755,31.847982522364134,-31.074622180175627,34.98334353521632,24.493451987857824
5.309065371610252,20.496614346460902,1.7148785800950037,36.35576531192423,-127.52383827788589
-8.806682998817358,-27.388984097613346,-23.3850852771182,23.849595542524966,-99.56087146485932
-41.463155444958275,-21.824556370204483,27.246751799380732,-4.809839867521205,-27.371037987011213
21.901322034338392,40.28740947886995,43.74178856380574,21.465338837764364,5.547685070458773
