x,target
0.998151357573068,1.3594254634097247e-05
0.981398995947564,0.0013083015941036669
0.8223700778530225,0.07086633989043245
0.04122685393530556,0.0016938807514584654
0.5640638302214558,0.14791467312001882
-0.5072423812073505,0.1419266511930383
0.8289594653152899,0.06724698869970225
0.35186215374067786,0.0950483750079684
0.29842794215778823,0.07390251896928911
-0.9080805874852516,0.025366274594477378
-0.6339876007693415,0.14376416221025634
-0.1460070405567211,0.020418825071263233
0.02154754539271453,0.00046386566966581693
0.49455306033940016,0.13957241927520497
-0.5901309755822646,0.1479288270062925
0.2913597173051572,0.07108945034240725
-0.5246407085091616,0.1445782517120579
0.8983120619779197,0.030069662864416258
0.6057067024854033,0.14706048318080092
0.006571266123777786,4.317780925949859e-05
