x,target
-0.9925803428172042,1.9267340026064224
0.14705352267597327,0.20171349893898055
-0.24623548399215056,-0.15505592681738822
-0.6707999209926205,0.13352165167005103
-0.2112954108299736,-0.14233126402279003
-0.307189788583474,-0.1698036308198419
-0.6868771639027771,0.17489874326752586
0.8729244473640949,6.714974562716993
-0.3100477356250628,-0.17023923306438324
0.8376609648139275,5.973708492234676
-0.45741952630036686,-0.15096237999423096
-0.482686981045904,-0.1369612597248711
-0.15090909431061128,-0.11359765519899809
0.09627862288802236,0.1178388545242107
-0.33266706623361775,-0.17278941389058924
-0.14921762982016173,-0.11267014126483833
-0.8415161860263949,0.7929278277497733
0.9873530791343674,9.626152104289432
0.8400155284552864,6.021111022797227
-0.29273926206134937,-0.167231297782504
